employee_id,age,tenure_years,job_level,department,gender,job_role,location_state,salary,engagement_score,performance_rating,work_life_balance,overtime_hours,commute_distance_km,promotion_count,manager_changes,last_raise_pct,remote_ratio,is_contract,flight_risk
1489,24,5.268778302105304,2,Sales,Male,Analyst,CA,109630.35244031381,60.034927306405066,3.0,3.0,0.0,39.7239525571769,0.8819381065155129,0,8.382552513484008,0.0,1,0
1490,42,7.987816054466775,2,Operations,Male,Associate,WA,68004.34510570044,71.93563492880853,4.0,4.0,0.0,16.852631441394887,1.941796652967396,1,6.675426951859798,0.0,0,0
1491,32,3.1862041514613777,1,Finance,Male,Analyst,WA,60469.34127876952,73.98136068459411,3.0,3.0,9.448811998695625,5.423737424716478,0.9913988918492658,0,8.04120516682601,0.0,0,0
1492,42,0.0,2,HR,Female,Engineer,FL,63954.53549339874,64.36907399619653,2.0,4.0,4.710608825514286,1.6035354241803113,0.0,0,1.8445964573930214,1.0,0,0
1493,21,0.0,1,Operations,Male,Manager,TX,54170.39539640839,83.55738532914276,4.0,4.0,0.0,19.52541308837376,0.0,0,4.109523318300006,1.0,0,0
1494,34,1.2217607998815998,1,HR,Female,Analyst,NC,51805.42542842516,89.33248588466483,3.0,4.0,2.4604309135516753,8.869258146086516,1.2778157235835166,0,1.703056962201563,0.5,0,0
1495,38,1.0604968454001882,2,Marketing,Male,Director,NC,77375.51432018643,84.54846540483119,3.0,3.0,0.0,20.959237703790436,0.0,0,4.7182902117416985,0.0,0,0
1496,39,4.536167724140273,3,Engineering,Male,Manager,WA,143624.18761007293,65.85627422179007,2.0,4.0,7.071238968324717,0.0,1.1861386254186723,2,4.988352727321742,1.0,0,0
1497,44,1.433359539207185,2,Engineering,Male,Director,CA,86208.04207149442,81.33732256282558,3.0,4.0,23.79063624757435,26.283001614910585,0.0,0,6.879514016202721,1.0,0,0
1498,55,2.8917351205363877,2,Engineering,Female,Director,FL,109052.98018244265,71.1694209619006,4.0,5.0,8.856050839845656,5.278021538483937,0.37522795574330214,0,7.940475561540868,0.5,0,0
1499,41,2.6777423450538507,2,HR,Male,Director,TX,75654.22746323138,51.46381032151072,4.0,3.0,4.349080394248454,18.555567111328067,0.646426903673089,0,6.066931491837286,0.0,1,0
1500,57,3.67847641745602,4,Operations,Male,Analyst,GA,119783.46144181896,80.0909406774662,3.0,4.0,0.3451715875843311,13.94036139072034,0.45844758855303,0,1.4194904114773568,0.0,0,0
1501,43,8.967512994569368,2,Engineering,Male,Associate,NC,90512.15286921068,72.19197461435422,2.0,3.0,0.0,38.620667547346436,2.906504939096819,2,-0.056518142972653784,0.5,0,0
1502,31,6.98584276829155,2,Operations,Male,Manager,OH,102300.0122857279,100.0,3.0,3.0,10.135828119821248,20.05787008115433,2.8066454485181764,0,5.560060092115991,1.0,0,0
1503,30,5.048388245828011,1,HR,Male,Engineer,GA,42994.986417045715,91.8590629491784,4.0,3.0,9.75547924856424,41.34566337737513,1.947403523326785,2,8.501563326583637,0.0,1,0
1504,34,3.616921158257486,1,Marketing,Female,Associate,TX,57040.07271937132,80.66725235401786,4.0,3.0,1.7372930231643569,24.728908800749036,1.648173915848945,1,3.9256243687952725,0.5,0,0
1505,46,3.7003020301309366,2,Operations,Female,Analyst,WA,66560.03545977602,73.73755751932269,3.0,4.0,13.493337880598329,35.10487106774975,0.22938774404869344,1,-0.5821806863990568,0.0,0,0
1506,30,5.983239409855848,2,Marketing,Male,Director,OH,98891.76275886928,72.45583382587027,3.0,4.0,5.147748572195594,15.49442152292495,1.5636543611530478,1,10.254267870124044,1.0,0,0
1507,61,6.75250722005687,2,HR,Female,Engineer,NC,79311.67645239164,54.944658945503384,4.0,3.0,10.423325147765947,22.14603659388387,2.209740417571165,0,5.4682136504843335,0.5,0,0
1508,41,2.277147481698199,2,HR,Female,Manager,NC,62877.326272167986,43.915191592001335,3.0,3.0,7.073379014231081,32.62372306822747,1.1733281146682073,1,4.513424548147381,0.0,0,0
1509,58,5.109442266842694,2,Finance,Female,Associate,FL,96920.03241132158,56.911613363776524,2.0,3.0,3.7600488408565322,28.859519383008582,2.5118524432352363,1,0.4960865469808686,0.5,0,0
1510,50,0.0,3,HR,Female,Associate,OH,94517.54659542498,69.28424472744355,3.0,2.0,0.0,24.371919338214827,0.6414237549773673,1,4.048648668686358,0.0,1,0
1511,35,5.635141352511791,3,HR,Female,Engineer,GA,83948.07199904483,38.416910826865234,5.0,5.0,3.981243853461301,14.064782006547262,2.147933560636271,1,6.060652486586659,0.0,1,0
1512,30,7.286447725876059,3,Sales,Female,Analyst,WA,115827.3617887595,61.83517311590876,2.0,3.0,10.894354682263929,16.094682074319355,3.6619995557167755,0,5.509062161660641,1.0,0,0
1513,53,4.1597941193573735,5,Engineering,Female,Manager,FL,201095.20364647568,66.2858045031336,3.0,4.0,1.4430542167040112,31.65194341924028,1.2462980544950557,0,1.9603386155427018,0.0,0,0
1514,34,10.449580988420315,1,Finance,Male,Engineer,NY,65038.35284622223,66.76860169771813,3.0,3.0,8.078189769222249,34.15093498478568,2.8121595051751487,2,3.828804151127502,0.0,0,0
1515,31,2.356284657691849,1,Finance,Female,Director,GA,62603.85872875999,60.07414602717783,3.0,3.0,0.0,10.885647248643924,0.7796389301082262,1,2.151979893889703,0.0,0,0
1516,61,5.652321245909784,1,Finance,Female,Manager,GA,67073.4649550667,64.87729278427899,3.0,3.0,10.460408352912507,9.074892307740361,1.0659172739907148,0,8.99248474868918,0.0,0,0
1517,41,4.892525760002133,2,Sales,Male,Associate,NY,82752.65193790951,95.85840742185792,4.0,2.0,7.190589355429732,7.1503945407574,1.4384447743184363,0,6.684621935908338,0.0,0,0
1518,22,4.699106997669775,4,Marketing,Male,Engineer,TX,125906.22719422831,79.93217922235905,3.0,2.0,0.0,27.956407388761868,0.3064906830677323,3,2.426995394201076,0.0,1,0
1519,42,4.6570334959857576,1,HR,Female,Associate,OH,44288.53301749141,61.59548834652775,4.0,5.0,3.4318983353487145,6.8462997352497705,1.0128695769123903,0,0.49459102343489203,0.5,0,0
1520,40,5.321315090028415,4,Engineering,Female,Associate,OH,190617.87028938482,68.97478317457055,3.0,3.0,11.520086365228588,27.811240872260967,1.4511754107687638,1,4.833445246693784,0.0,0,0
1521,58,7.543876230391099,1,Operations,Male,Associate,TX,44227.94294613019,69.57529996521599,3.0,4.0,0.0,24.548284117452155,2.7251743831949975,2,2.5215478308481662,1.0,0,0
1522,52,9.133208708824233,4,Marketing,Female,Analyst,NC,132805.35001742883,58.48066849389774,3.0,4.0,0.0,11.458897867610634,3.276142529153026,0,2.7450800088921836,0.0,0,0
1523,28,4.993249266487528,2,HR,Male,Associate,CA,66637.47220583496,58.46304673384218,2.0,3.0,4.513521316494548,36.766311766215196,0.8484724087172162,2,0.5943575993186725,0.0,0,0
1524,26,7.4459482165149,1,Sales,Male,Director,FL,70780.19706337411,85.1578603049007,3.0,4.0,19.93331511302536,0.4528931027852785,3.3730338365252694,1,0.9657738264347735,0.0,0,0
1525,47,2.8946991611996524,2,HR,Female,Director,CA,60513.43335914967,63.70323433724776,5.0,3.0,0.2919534117235134,37.914391197102724,0.916080990263602,3,4.4880104576815745,1.0,0,0
1526,22,7.297866358178699,1,HR,Male,Manager,NC,43595.81502606156,53.579554194536925,4.0,2.0,8.46691799709847,21.826630370945956,2.229131653383804,0,3.199364656473931,0.5,0,0
1527,34,2.714025428519029,1,Sales,Male,Associate,OH,47853.52826860067,69.35289483895836,4.0,3.0,6.820947853209458,0.0,0.0,0,11.489543158062082,1.0,0,0
1528,26,8.271979808264398,1,Finance,Female,Associate,CA,66056.74473148325,71.77014629693686,3.0,4.0,0.8733606981411937,37.10255562985936,1.9913883682892224,0,5.7827602980034385,0.0,0,0
1529,20,11.63192263217972,3,Finance,Male,Engineer,GA,92902.96092457033,40.40943663709247,3.0,3.0,6.127933462494125,29.666550050639863,3.953300753256549,2,0.5449144557639602,1.0,0,0
1530,61,4.633748336085825,2,Engineering,Male,Analyst,GA,88180.96894970183,69.38880463274211,4.0,3.0,1.865157365335314,12.861459799043544,1.4257951736523808,1,-0.60690872905134,0.0,0,0
1531,24,0.0,1,Engineering,Female,Manager,NY,45030.15091702851,83.0196990152239,5.0,3.0,2.495366469184418,6.423353217103243,0.06468883575172439,1,5.1945141659743,0.0,0,0
1532,20,3.355781200265531,2,Finance,Female,Associate,NY,93245.68828072923,76.7684407828275,4.0,5.0,0.0,0.0,1.0950979309925832,1,2.8093987158189493,0.5,0,0
1533,61,8.69562540286791,3,Marketing,Female,Engineer,NC,93791.73199831725,100.0,4.0,2.0,4.828946355935749,46.985353941724696,1.6185418177677735,1,7.994424848513966,0.0,0,0
1534,28,6.659230361075735,1,Operations,Female,Analyst,NC,40781.55314153666,88.76664223468268,3.0,4.0,11.293654546357855,6.9194175100578725,1.8446721139807454,0,4.845591515379819,1.0,0,0
1535,56,5.7467407960250885,2,HR,Male,Manager,WA,81398.89873122763,91.7340103712628,3.0,3.0,5.401980423457799,2.8369372559888912,2.4869241549000267,1,-1.947560929083,0.0,0,0
1536,21,8.026005067864517,1,Operations,Female,Manager,NC,42202.1231752186,100.0,3.0,3.0,12.633554325757009,21.215029492201797,2.945168878343444,0,0.9417271047474047,1.0,0,0
1537,26,6.4533603177452665,1,HR,Female,Associate,GA,54857.53612170739,81.37234392661897,2.0,3.0,9.062292121615119,0.0,1.7686975683721455,1,1.9741538319786138,0.5,0,0
1538,24,8.65317556235341,3,Finance,Female,Manager,CA,104696.73353901404,72.44605311899052,2.0,4.0,4.58321085568846,6.221419218665327,3.41053707957505,1,5.326110815104716,0.5,0,0
1539,51,7.758271029940957,1,Engineering,Female,Engineer,FL,82475.67449450688,84.60610440146998,3.0,4.0,0.6045211289522694,29.93963032992562,1.4611897616363798,0,0.8417427104537616,0.0,0,0
1540,47,9.565101358210876,2,Marketing,Female,Manager,WA,86769.7413054359,61.6114534990751,3.0,3.0,1.5961539924701715,23.570527137832556,2.149867503432209,0,4.458452781875729,0.0,0,0
1541,41,6.076388251718763,3,Engineering,Male,Director,WA,104825.91319205864,71.61529479242454,2.0,4.0,0.0,13.363560483127413,2.8542843553568877,3,-0.008449463637241195,1.0,0,0
1542,30,7.715778204481865,1,Operations,Male,Engineer,OH,45277.974901343834,60.2840853538253,3.0,4.0,3.1304477693117176,18.219680075176555,2.551291929408504,1,4.01855625693536,0.0,0,0
1543,23,4.0786187807426435,2,Engineering,Female,Analyst,WA,103628.73417444642,75.96976836344322,3.0,4.0,6.021991309949075,12.690353637599955,0.9919872463793667,1,5.11007795334464,0.5,0,0
1544,45,3.1956175653229826,1,Finance,Female,Analyst,NC,60520.52666478892,60.2213636797027,2.0,3.0,17.007947684594633,17.256026287571526,0.8798424504711323,0,8.38453095207388,1.0,1,0
1545,30,10.12030292125692,5,Marketing,Female,Associate,NC,152037.38533570006,59.69607250207424,3.0,4.0,8.698242262952137,8.858263409284174,2.40753645248281,1,4.736726270815499,0.0,0,0
1546,46,5.648614028968064,2,Operations,Male,Associate,GA,89312.68719493611,76.20209939658257,3.0,4.0,0.0,11.037128165670872,1.779845283646771,0,1.5497952272476514,0.5,1,0
1547,50,7.414641697587137,3,Marketing,Female,Director,FL,90012.44223604296,67.93432838829149,3.0,2.0,0.0,10.671862349454805,2.23690212424035,0,8.479015260874476,0.5,0,0
1548,58,5.37122004323417,2,HR,Female,Analyst,GA,70958.58460784228,41.0871829642488,4.0,2.0,3.5541353895679917,9.289669777730943,1.54656512398452,2,3.450465891376605,0.0,0,0
1549,42,3.2404530472401074,1,Engineering,Female,Analyst,FL,76022.41224168176,48.16664618031866,2.0,1.0,10.682351127794245,30.526931956997778,0.22998999865623038,0,6.3207003043043395,0.0,1,0
1550,20,5.032948677747204,2,Marketing,Female,Analyst,GA,87466.67461411151,52.79100262807805,2.0,3.0,3.455685643139285,27.241408704156633,1.5968390031405477,1,2.1613126864895658,0.5,0,0
1551,32,9.307982053303142,5,Sales,Female,Analyst,CA,156169.29597950386,56.75542140829039,3.0,3.0,8.793889225039168,6.811640779308608,2.3417165843476786,0,4.272334779677242,0.0,0,0
1552,58,6.665720222838273,2,Engineering,Female,Manager,OH,90883.09119784962,76.21634994217958,3.0,2.0,3.7321218552346815,3.6672744894891487,1.3129051359459938,0,1.5961961962661646,1.0,0,0
1553,43,0.0,3,HR,Female,Engineer,NC,67265.16893658928,73.28408270607454,4.0,4.0,10.019003043009194,16.11268028243261,0.7600454949224169,0,4.966779866047626,0.0,1,0
1554,47,4.354266630271535,4,Marketing,Female,Engineer,TX,105027.09373730754,85.97919057548799,3.0,3.0,0.0,43.86345117947455,2.545908994778737,0,6.411484285490853,1.0,0,1
1555,40,10.346881378114137,1,Operations,Female,Director,TX,55007.078909276024,81.29202734412657,2.0,4.0,16.2292748410227,5.667537555641427,4.121823899610106,0,2.5156021734263403,0.0,0,0
1556,27,4.3586094144501315,1,HR,Female,Manager,OH,47986.56591127456,86.07854434273986,3.0,4.0,0.0,16.065307323551515,1.6353906338145512,0,2.346976241839977,0.5,0,0
1557,60,0.0,2,Sales,Female,Analyst,NC,80899.12494279472,79.12594287188685,3.0,2.0,10.55612630810844,19.064644964611944,0.0,1,5.070454655391886,0.5,0,0
1558,54,10.67914665626763,2,Marketing,Female,Analyst,WA,90159.26723271851,73.14518963637235,4.0,4.0,3.094712037317314,16.696293911458202,3.008971409370836,0,1.5249520900606335,0.0,0,0
1559,64,7.047177529438378,3,Finance,Female,Associate,NC,96162.4794359571,86.49027613431483,3.0,4.0,4.189204697431696,12.501481509366137,2.256840652202616,0,-0.5538310620064539,0.0,0,0
1560,58,4.789961423561599,4,Engineering,Male,Associate,NC,146615.08910909557,83.7911918761015,3.0,3.0,3.3122866582089623,31.860959666382648,1.116411755255172,2,5.059589255203707,1.0,0,0
1561,33,3.8857467917537942,2,Operations,Male,Director,OH,77122.9983383762,75.64143051330987,5.0,2.0,6.789232095360452,23.45350347532145,1.9014994051459504,2,3.6769084701401975,1.0,0,1
1562,31,8.247055789375207,1,Finance,Female,Analyst,NC,56345.688589920814,89.06607806290214,3.0,3.0,8.202671802966265,28.149663884940907,1.1348651575100788,0,3.613421825678264,0.0,0,0
1563,31,3.3740497993214227,3,Marketing,Female,Director,WA,123172.76690283601,34.81317636244905,4.0,2.0,12.408530582761479,25.072559395995967,0.7865788959850895,0,5.563211243743719,0.0,0,0
1564,61,8.444769273547966,1,Marketing,Female,Manager,FL,62041.32590521168,65.64305238789325,4.0,4.0,14.855642178181649,28.727379861671842,2.8934341162540966,0,5.982251057291235,0.0,0,0
1565,45,6.626585857172768,3,HR,Female,Engineer,OH,94960.31991476151,65.41314301522404,4.0,3.0,7.322750827436916,37.01286999568875,1.3862144565386125,0,3.5169943252384037,0.0,0,0
1566,40,5.73404577646205,2,Marketing,Female,Analyst,CA,98992.51181814446,87.29024316222356,3.0,5.0,16.99571967417813,33.972527601460015,1.4942094585681718,0,0.6319917841301432,0.5,0,0
1567,63,5.436544416006786,3,Operations,Female,Manager,TX,75578.65653570167,93.57092495426154,3.0,1.0,5.650807799757345,45.89764751515097,1.9094844543192888,1,2.084239590486562,1.0,0,0
1568,47,4.4750958898574655,1,Finance,Female,Analyst,OH,62926.9866435513,48.24730944684606,3.0,3.0,12.542082535770469,32.6080953768863,2.189560289896239,0,5.754891791396168,0.0,0,0
1569,60,8.136920360627798,2,Operations,Female,Associate,NY,79121.29090050819,91.16750761223913,3.0,4.0,8.00103771034303,9.96663868166992,1.5484714194510527,2,4.409207990334945,1.0,0,0
1570,64,2.4039715036944975,2,Sales,Male,Director,TX,69025.33943847293,52.428322209605966,3.0,2.0,1.1555675800224394,28.167744501669947,0.0,1,2.35072190272756,0.0,0,0
1571,23,0.13422461950937237,2,Sales,Male,Associate,TX,83608.57450181275,52.88177131658766,5.0,3.0,6.268639080658906,26.525222147815143,0.0,0,1.6468405424946289,0.5,0,1
1572,36,6.843320368677424,1,Engineering,Male,Engineer,WA,55461.83962446592,66.48571446508953,4.0,3.0,8.522203142563875,41.043538862786264,1.0327128807457966,0,5.853468430767781,0.0,0,0
1573,53,6.893714984201443,3,Engineering,Male,Associate,GA,136292.57432103052,65.22690291801123,3.0,3.0,4.774613080181749,6.3940977998845305,1.0898057793821017,0,3.3350427833138343,0.0,0,0
1574,56,6.4407234575353005,4,Sales,Female,Analyst,NC,148310.427548075,46.62374080424685,4.0,3.0,7.889995625982894,24.69541297671524,1.2566099835361224,1,6.258150336316409,0.5,0,0
1575,26,6.223185108854116,1,Marketing,Male,Associate,NC,56830.41055524101,79.7481696023885,3.0,2.0,11.057540715288264,9.82715586279651,2.518149017191628,1,6.638007392315683,0.0,1,0
1576,34,4.038378864987356,1,Operations,Male,Analyst,NC,37909.21720636355,80.19103637089903,3.0,3.0,4.836388006028751,24.150541249201616,0.9665764420122758,1,3.061480749144446,1.0,0,0
1577,44,7.362448113156576,1,Sales,Male,Engineer,GA,47878.93442220531,85.81062394245507,4.0,4.0,0.0,15.423040024803369,2.1223816674529856,1,6.848942454508295,1.0,0,0
1578,55,4.8633256197363774,2,Engineering,Male,Associate,WA,103047.11754578754,63.498170053332025,4.0,3.0,16.747891060453597,23.75362565029066,0.8162430515864578,2,4.4152292633857995,0.0,0,1
1579,25,3.538659317554466,2,Sales,Female,Director,OH,80254.3837221484,69.40625927541328,3.0,2.0,2.9168599884576993,1.0759417670229112,1.3911677643400253,0,4.80327471275212,1.0,0,0
1580,47,4.0643260632338,2,Marketing,Female,Director,CA,46480.16937299789,69.54359252646036,3.0,4.0,0.0,27.518717778670773,2.2866944347664635,1,-2.566247285335871,0.0,0,0
1581,33,11.061919096327497,1,Sales,Female,Director,CA,66439.77522449322,95.31993162202696,5.0,4.0,0.0,20.4727141822332,2.627970382812775,1,1.087236105029636,1.0,0,0
1582,29,0.0,2,Operations,Male,Associate,WA,76537.38569535561,27.48632826050173,3.0,2.0,2.644878683664486,19.826314581262857,1.0348490226448406,2,1.2499169083676795,0.0,0,0
1583,43,6.499364312887397,2,Finance,Male,Associate,NY,78942.4920359994,55.64583476516345,5.0,2.0,1.060765180781126,41.402739598167955,2.0756158621542493,0,3.0440358327892914,0.0,0,0
1584,38,0.0,2,Marketing,Male,Associate,CA,89640.98049152998,70.08311264187697,3.0,2.0,0.0,13.410199220786119,0.01011809957322663,0,4.3430530229613336,0.0,0,0
1585,48,4.675299985031081,5,Engineering,Female,Analyst,WA,170690.10963215338,53.71644647626746,3.0,4.0,0.22511611108798846,22.10718509726378,1.5758742951183105,2,4.465750975122922,0.5,0,0
1586,34,3.6991175445374367,1,Operations,Male,Engineer,OH,47078.43957386681,66.12519464093324,3.0,3.0,8.708199768418757,19.20324838847106,1.2912066263909054,0,4.857240840373757,0.5,0,0
1587,57,0.0,3,Sales,Female,Director,CA,109590.30135581896,68.10886695445136,4.0,4.0,19.212544087021712,20.37646992288879,1.1142626514379466,0,1.9451662262014873,0.0,1,0
1588,23,6.167112771301289,2,Sales,Male,Analyst,NC,101372.46151090754,60.13470836811297,4.0,3.0,10.74400118610431,44.66164685571334,2.0741646594648318,0,6.074088891324514,0.0,0,0
1589,58,3.8598858134234124,2,Finance,Female,Director,FL,111918.42690263396,70.96703389154008,2.0,2.0,12.858187293281992,18.765685108964984,1.4274888208055576,2,9.427865330654772,0.0,0,0
1590,21,0.0,3,Engineering,Male,Analyst,WA,130163.65551719858,79.4222391663672,3.0,4.0,2.358129779872827,11.192642406140845,0.0,0,2.94002533765262,0.5,0,0
1591,53,7.518704272322756,3,Engineering,Male,Associate,TX,132065.69433020215,66.45600332453498,4.0,3.0,5.732657558854045,40.450833545366656,2.651647502542287,0,2.008995497699055,0.5,0,1
1592,35,9.305018533966805,5,HR,Female,Director,CA,156621.4775737813,63.20207899046896,3.0,3.0,7.985376829612008,14.307734814732452,2.0844685398167244,1,1.944004528267381,0.0,0,0
1593,37,9.470373026889716,1,Engineering,Male,Associate,CA,53961.587838190746,67.51352625019192,3.0,2.0,0.38309474450060943,0.0,2.7712232585733894,0,4.256403479591476,0.0,0,0
1594,20,6.076869321954414,1,Finance,Male,Director,GA,69087.20178608623,69.88845480031615,4.0,3.0,2.01988950615618,9.109875522853788,3.4662185111697577,0,2.4227106711609876,1.0,0,0
1595,51,5.1381744157313465,3,HR,Female,Manager,NY,80979.89715984084,43.895206519983674,4.0,4.0,10.981863708331536,3.04095007148573,0.0,2,-1.1909852392496294,0.0,1,0
1596,27,8.98446986268739,2,HR,Female,Analyst,FL,73344.0197013641,76.92330876941918,3.0,3.0,12.632049285700763,0.0,2.7068795871405253,0,-0.37025561735501533,0.0,0,0
1597,49,10.047150756020296,1,Sales,Female,Manager,OH,54089.27192809837,63.23498155829809,3.0,4.0,5.471871886606806,13.643819947582386,3.0335882542474226,3,7.0605704184023335,0.0,0,0
1598,52,8.400706108626874,1,Sales,Male,Analyst,GA,60210.149947759404,88.92302612216577,2.0,1.0,0.0,17.157408416718813,2.2633483198296425,0,7.845382120370125,0.0,0,0
1599,58,2.1753871933105966,1,Engineering,Male,Engineer,NC,67678.08206343945,78.86580213463712,2.0,3.0,2.9308561174763934,32.16633498154688,0.49882764144828334,0,8.799668763873925,0.5,1,0
1600,51,5.604034559644766,4,HR,Male,Director,TX,60373.09145020216,87.55099606329483,3.0,3.0,0.0,25.552819344744783,1.6559985952239658,2,4.6789133163381305,0.5,0,0
1601,33,6.318548432874286,1,Sales,Male,Engineer,NY,57502.69037832352,54.834943094276376,3.0,5.0,5.526416868843088,25.006011697544,1.654097586971077,2,1.0272834761385656,0.0,0,0
1602,53,0.0,1,Finance,Female,Engineer,GA,69068.34539922803,64.4292003821886,2.0,2.0,6.787821778899931,7.281479937627363,0.1331878372926025,1,2.685951552528454,1.0,1,0
1603,57,6.408081978862322,1,Sales,Female,Analyst,WA,59745.79812604301,51.36312268813886,3.0,4.0,3.105027052735565,28.619199143569382,1.5383141418990953,0,-0.47416290493954527,0.0,0,0
1604,34,11.818975477938167,2,Marketing,Male,Manager,CA,76799.74442935962,59.42213186606011,2.0,4.0,6.691978556682432,34.69479403678482,4.59028582780201,1,-0.5896759686259223,1.0,0,0
1605,25,6.919808497402374,1,Marketing,Female,Associate,CA,68049.30425691002,88.78158136762887,4.0,3.0,7.918308673586874,22.734850698553924,1.825879896136553,3,4.76578813168818,0.5,0,0
1606,60,9.42023924432527,2,Sales,Male,Analyst,NY,83736.47754945993,92.31235866883742,2.0,3.0,6.798034300349867,23.0702104355751,3.033263771524907,0,5.617034648221055,0.5,1,0
1607,26,5.548744190386115,1,HR,Female,Associate,CA,52216.89875641933,52.7780005779331,2.0,3.0,0.0,2.823692403600255,1.1839338230615315,0,9.875120667178729,0.0,0,0
1608,46,4.780345028048536,3,HR,Male,Engineer,WA,105257.31435379027,63.12583497524075,2.0,2.0,3.2271497214111378,30.65322969126393,1.9256986833974126,1,3.7507192714420117,0.0,0,0
1609,30,6.143814170242926,1,Operations,Male,Associate,GA,55355.41987261071,68.85706491964076,4.0,3.0,7.868900847863876,39.36996658513703,2.1954561496230656,1,-0.07350443241680438,0.5,0,0
1610,25,2.5525200560467023,2,Marketing,Female,Manager,GA,67493.19228505382,78.78408462714671,2.0,4.0,16.050982399141997,21.875428788562047,0.9808475865040742,0,3.634238848734903,0.5,0,0
1611,54,2.108674438296834,4,Finance,Female,Analyst,CA,91331.91186236015,43.602846046952614,3.0,4.0,3.096519748329118,10.867712659590183,0.0,0,3.152622402659797,0.0,1,0
1612,26,8.798913671508096,3,HR,Female,Manager,CA,84487.29968745318,45.95499877707343,5.0,3.0,8.855881403136769,16.056061728145888,2.0625335103784863,1,2.52630496960466,1.0,0,0
1613,50,9.117027028599555,2,Engineering,Male,Manager,NC,105843.47374380591,77.34439215808604,5.0,3.0,11.147063383466765,12.954951419848948,3.616568656761867,1,5.031248702424625,1.0,0,0
1614,51,2.0266810532379487,1,Marketing,Male,Analyst,TX,51708.14104568817,40.764421466231134,2.0,4.0,3.6236061113920828,13.674604162076466,0.12096750487014907,1,0.35658241268191704,0.5,1,0
1615,22,7.903996413661593,1,Finance,Male,Manager,OH,70571.13561806234,63.29803890791695,3.0,4.0,13.038854232411381,25.77579676432871,2.6428259917451005,1,4.392164298477884,1.0,0,0
1616,27,4.739120073181938,3,Finance,Male,Director,NY,119610.17948740079,72.43137712838261,2.0,3.0,13.415216820016276,21.353569340044103,0.7872315085146294,0,5.954689797158436,0.0,0,0
1617,55,6.019425723471292,5,HR,Female,Director,GA,167049.38747550588,76.23498954899677,2.0,5.0,14.662693138428335,30.047239271656426,2.3248658623528593,0,8.25921331069589,0.0,1,0
1618,42,6.38065591830519,3,Finance,Male,Director,NY,111818.9467900324,67.87422856684252,3.0,4.0,8.209025182898722,22.45083053733865,1.4112061335887662,1,4.931127547107817,0.0,0,0
1619,25,7.983051404372955,2,HR,Male,Associate,NC,74909.95567896073,64.51364921428704,4.0,4.0,21.52096074760275,7.630944312261807,1.7029590972968442,2,7.12936135155783,0.5,0,0
1620,64,5.2481546055895665,3,Sales,Female,Manager,GA,111891.8070067516,82.66856289574719,4.0,2.0,0.6930182106496119,11.991695713807315,1.072067258436021,2,2.6683118790817155,0.0,0,0
1621,31,9.230485985905808,2,Marketing,Male,Analyst,NC,95568.74190978496,74.27808889548636,3.0,2.0,19.868543103252577,11.245907126545719,2.3050001522621884,2,3.087129177762324,1.0,0,0
1622,20,5.928238519279774,1,Operations,Female,Analyst,NC,39060.23121261756,60.2947506707281,4.0,3.0,10.37809642060903,15.762359080578578,1.9365864470344674,0,8.043541123646925,0.0,1,0
1623,61,6.8725528174085975,2,Sales,Female,Associate,FL,74499.1007053621,70.56584345023357,1.0,3.0,14.382711331187028,39.53656429697506,2.0052167429422694,1,-0.11475327489144771,0.0,0,1
1624,20,2.5002122253882604,5,Marketing,Male,Analyst,CA,175855.276866091,75.7475353398429,3.0,2.0,2.759735718208022,41.458795099771535,0.05725270216323308,1,2.7905790932632195,1.0,0,0
1625,44,11.475977032114502,1,HR,Female,Director,WA,60362.33912637306,95.77355862177072,3.0,4.0,10.91132292074634,28.03921440535903,3.2620823723248513,1,7.385338920177898,0.0,0,0
1626,64,6.409474769614899,3,Marketing,Female,Manager,FL,105051.48770728605,81.79485502437369,3.0,4.0,14.988819145650538,19.425165562003418,1.145177661229599,0,3.366664855742468,0.0,0,0
1627,46,7.138992276035298,1,HR,Male,Analyst,OH,46848.624391502075,88.21835283930915,3.0,4.0,0.0,1.6601733659472586,2.425846497867816,1,3.1431939043862376,0.5,0,0
1628,46,0.17544256636537536,2,Sales,Male,Analyst,NY,89085.42042409333,60.84088905550555,3.0,3.0,3.856716027292065,20.640099668761,0.5462681868564085,0,3.2040036503004634,0.0,0,0
1629,37,2.531893930762697,1,Engineering,Male,Engineer,WA,75165.30918543604,62.13725640617496,3.0,2.0,0.0,8.51991244275536,0.7090298628025821,0,4.351455324541736,0.0,1,0
1630,25,8.713651063756192,2,Engineering,Female,Engineer,NY,89874.82107899086,66.46930010780515,3.0,3.0,3.7516691620559035,37.56626275879104,2.652606631440283,0,7.258251525757723,0.0,0,0
1631,45,5.8606733548778145,3,Marketing,Female,Engineer,CA,106423.97421822048,67.84641030042754,4.0,3.0,0.0,0.0,2.7257525677923073,0,6.772694554969641,0.5,0,0
1632,60,0.0,1,Engineering,Female,Manager,WA,78275.75944255939,54.879625632956646,3.0,4.0,3.475626184232855,22.613811999961406,0.0,0,4.034371724496883,1.0,0,0
1633,24,8.114869786951457,3,HR,Female,Director,FL,116804.76525819628,88.98900439835228,3.0,4.0,25.465503503232615,7.509127468195576,1.7519794548127396,1,7.277165702472388,1.0,0,0
